associatedReferences,scientificName,road_length,survey_days,country,Roadkill_rate_ind_km_y,decimalLatitude,decimalLongitude,iucnStatus,rate_category,species,name_change,Split_species,Order.x,status,IslandEndemic,Volancy,Mass,HWI,Habitat.x,Trophic.Level,Trophic.Niche,LAT,New_Data_Notes,Beak.Length.culmen,Beak.Length.nares,Beak.Width,Beak.Depth,Tarsus.Length,Wing.Length,Kipps.Distance,Secondary1,Tail.Length,Genus.x,Species.x,Family.x,RedlistCategory,Threat,LogRangeSize,LogBodyMass,Diet,Foraging,Migration,MatingSystem,NestPlacement,Territoriality,Habitat.y,IslandDwelling,LogClutchSize,LogNightLights,LogHumanPopulationDensity,SpeciesID,Order.y,Family.y,Genus.y,Species.y,Taxonomic_Comments,Extinct_full,Extinct_partial,Marine_full,Marine_partial,Migr_dir_full,Migr_dir_partial,Migr_dir_local,Migr_disp_full,Migr_disp_partial,Migr_disp_local,Migr_altitudinal,Irruptive,Nomad_full,Nomad_partial,Nomad_local,Resid_full,Resid_partial,Unknown,Uncertain,Migratory_status_Comments,Triplechecked,Migratory_status,Migratory_status_2,Migratory_status_3
Miranda et al. 2017,Leptotila rufaxilla,146,365,Brazil,0.006849315,-18.068864,-51.844970000000004,LC,Low,Leptotila rufaxilla,0,NA,Columbiformes,LC,No,Volant,157,24.5,Forest,Herbivore,Granivore,-8.97,,20.3,10.4,3.4,4.5,27.3,135.5,32.9,101.6,94.3,Leptotila,rufaxilla,Columbidae,LC,0,16.272363986721,5.05624580534831,Seeds,GroundForaging,Sedentary,NonCooperative,ExposedElevated,weak,Terrestrial,No,0.405465108108164,1.02873734472208,2.89037175789616,2013,COLUMBIFORMES,Columbidae,Leptotila,rufaxilla,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"no information, presumably sedentary",0,resident,full resident,full resident
Miranda et al. 2017,Leptotila verreauxi,186,365,Brazil,0.005376344,-17.948529,-51.651556,LC,Low,Leptotila verreauxi,0,NA,Columbiformes,LC,No,Volant,146.9,22.1,Shrubland,Herbivore,Granivore,-7.54,,19.5,10,3.6,4,27.7,136.7,29.8,104.6,102.1,Leptotila,verreauxi,Columbidae,LC,0,16.5591059565494,4.98961592687218,Seeds,GroundForaging,Sedentary,NonCooperative,ExposedElevated,weak,Terrestrial,No,0.693147180559945,1.08188261427567,3.23474917402449,2011,COLUMBIFORMES,Columbidae,Leptotila,verreauxi,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"little infomration, resident in N",1,resident,full resident,full resident
Miranda et al. 2017,Megascops choliba,186,365,Brazil,0.005376344,-18.345437,-51.125114,LC,Low,Megascops choliba,0,NA,Strigiformes,LC,No,Volant,132,21,Human Modified,Carnivore,Invertivore,-9.8,,21.8,12.1,7,11.7,30,162.8,33.6,124.5,91.3,Megascops,choliba,Strigidae,LC,0,16.3854515135685,4.88280192258637,Invertebrates,AerialSallying,Sedentary,NonCooperative,Cavity,strong,Terrestrial,No,0.916290731874155,1.06983751767545,3.07731226054641,2846,STRIGIFORMES,Strigidae,Megascops,choliba,HBW: Otus_choliba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"little known, probably resident",0,resident,full resident,full resident
Miranda et al. 2017,Milvago chimachima,162,365,Brazil,0.00617284,-17.822982,-51.02976,LC,Low,Milvago chimachima,0,NA,Falconiformes,LC,No,Volant,315.2,29.9,Grassland,Carnivore,Omnivore,-9.32,,30.5,20.3,11.3,14.5,49.4,285.9,85.5,199.9,198.4,Milvago,chimachima,Falconidae,LC,0,16.4272948800605,5.75323908336879,Generalist,GroundForaging,Sedentary,NonCooperative,ExposedElevated,weak,Terrestrial,No,0.405465108108164,1.05311616198829,3.02529107579554,1200,FALCONIFORMES,Falconidae,Milvago,chimachima,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
Miranda et al. 2017,Nothura maculosa,142,365,Brazil,0.021126761,-17.548171,-52.528592,LC,Medium,Nothura maculosa,0,NA,Struthioniformes,LC,No,Volant,257.5,24.7,Grassland,Herbivore,Omnivore,-23.64,,19.7,9.2,5.8,5.2,34.7,124.1,30.9,93.6,42.5,Nothura,maculosa,Tinamidae,LC,0,15.2076261428363,5.55094204718442,Generalist,GroundForaging,Sedentary,NonCooperative,ExposedGround,strong,Terrestrial,No,1.6094379124341,1.21926489112574,3.6454498961866,41,TINAMIFORMES,Tinamidae,Nothura,maculosa,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,presumably sedentary,0,resident,full resident,full resident
Miranda et al. 2017,Nyctidromus albicollis,142,365,Brazil,0.021126761,-17.691248,-52.197471,LC,Medium,Nyctidromus albicollis,0,NA,Caprimulgiformes,LC,No,Volant,57.8,35.8,Woodland,Carnivore,Invertivore,-5.71,,16.2,7.2,5,3.5,22.1,150.9,53,95.6,136.2,Nyctidromus,albicollis,Caprimulgidae,LC,0,16.4364409543806,4.05768057785051,Invertebrates,AerialSallying,Sedentary,NonCooperative,ExposedGround,weak,Terrestrial,No,0.405465108108164,1.07389769506554,3.18635263316264,3041,CAPRIMULGIFORMES,Caprimulgidae,Nyctidromus,albicollis,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,"most popltns largely sedentary, one race in N partially migratory apparently moving S in winter",1,resident,full resident,full resident
Miranda et al. 2017,Patagioenas cayennensis,142,365,Brazil,0.007042254,-17.534125,-52.532714,LC,Low,Patagioenas cayennensis,0,NA,Columbiformes,LC,No,Volant,229,35.1,Forest,Herbivore,Frugivore,-7.62,,24.5,12.1,4.6,5.5,23.4,180.3,62.8,115.9,112.7,Patagioenas,cayennensis,Columbidae,LC,0,16.419471546072,5.43372200355424,Fruit,ArborealGleaning,Sedentary,NonCooperative,ExposedElevated,none,Terrestrial,No,0,1.05737126344056,3.07269331469012,1918,COLUMBIFORMES,Columbidae,Patagioenas,cayennensis,HBW: Columba_cayennensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
Miranda et al. 2017,Penelope superciliaris,186,365,Brazil,0.005376344,-18.249099,-51.260355,NT,Low,Penelope superciliaris,0,NA,Galliformes,NT,No,Volant,895,13.5,Forest,Herbivore,Frugivore,-13.66,,34.8,16.3,9.9,11,71.8,248.6,34.1,217.8,286.8,Penelope,superciliaris,Cracidae,LC,0,15.5408401719428,6.79681254502808,Fruit,ArborealGleaning,Sedentary,NonCooperative,ExposedElevated,weak,Terrestrial,No,1.09861228866811,1.16467420192303,3.43720781918519,104,GALLIFORMES,Cracidae,Penelope,superciliaris,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
Miranda et al. 2017,Phaethornis pretrei,142,365,Brazil,0.007042254,-17.211233,-52.715724,LC,Low,Phaethornis pretrei,0,NA,Caprimulgiformes,LC,No,Volant,5.6,61.8,Woodland,Herbivore,Nectarivore,-16.56,,35.6,30.1,2.6,2.7,5.4,59.3,36.3,22.5,73.2,Phaethornis,pretrei,Trochilidae,LC,0,15.1336052507855,1.7227665977411,Nectar,AerialScreaning,Sedentary,NonCooperative,ExposedElevated,none,Terrestrial,No,0.693147180559945,1.14017542509914,3.19867311755068,3259,APODIFORMES,Trochilidae,Phaethornis,pretrei,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,"thought to be partly migratory within certain areas, no reliable information available",1,resident,full resident,full resident
Miranda et al. 2017,Pitangus sulphuratus,142,365,Brazil,0.007042254,-17.681612,-52.208157,LC,Low,Pitangus sulphuratus,0,NA,Passeriformes,LC,No,Volant,62.9,18.1,Human Modified,Carnivore,Omnivore,-9.51,,29.3,21.1,10.1,9.1,25.8,111.9,20.6,92.5,84.8,Pitangus,sulphuratus,Tyrannidae,LC,0,16.5964091821307,4.14075093503626,Generalist,AerialSallying,Sedentary,NonCooperative,Cavity,strong,Terrestrial,No,1.38629436111989,1.07791233588925,3.13549421592915,5372,PASSERIFORMES,Tyrannidae,Pitangus,sulphuratus,,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,"not well known, thought to be resident in most of range,  apparently altitud migrant and may be migratory in S",1,resident,partial resident,partial resident
Miranda et al. 2017,Ramphastos toco,170,365,Brazil,0.005882353,-17.47423,-51.891824,LC,Low,Ramphastos toco,0,NA,Piciformes,LC,No,Volant,618,22.4,Grassland,Herbivore,Frugivore,-17.49,,181.1,196.5,40.7,55.9,51.8,242.2,54.1,186.7,159.9,Ramphastos,toco,Ramphastidae,LC,0,15.3358083783927,6.426472276097,Fruit,ArborealGleaning,Sedentary,NonCooperative,Cavity,weak,Terrestrial,No,1.09861228866811,1.16782625835292,3.37758751602302,3975,PICIFORMES,Ramphastidae,Ramphastos,toco,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,ranges widely in search of fruiting trees,1,resident,partial resident,partial resident
Miranda et al. 2017,Rhea americana,170,365,Brazil,0.017647059,-17.029051,-51.850767,NT,Medium,Rhea americana,0,NA,Struthioniformes,NT,No,Flightless,23000,0.1,Grassland,Omnivore,Omnivore,-21.37,,86.5,35.6,27.2,17.2,308,604.5,0.3,604.2,62,Rhea,americana,Rheidae,NT,0,15.6930729743246,10.0432494949113,Generalist,GroundForaging,Sedentary,Cooperative,ExposedGround,none,Terrestrial,No,3.06805293513362,1.16782625835292,3.40452517175483,50,RHEIFORMES,Rheidae,Rhea,americana,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
Miranda et al. 2017,Rhynchotus rufescens,142,365,Brazil,0.077464789,-17.328828,-52.686976,LC,High,Rhynchotus rufescens,0,NA,Struthioniformes,LC,No,Volant,843.5,20,Grassland,Herbivore,Omnivore,-20.65,,41.5,26.8,8.8,8.7,56.6,208.8,40,164,56.6,Rhynchotus,rufescens,Tinamidae,LC,0,15.5514500114156,6.73752433525988,Generalist,GroundForaging,Sedentary,NonCooperative,ExposedGround,none,Terrestrial,No,1.09861228866811,1.18472228170226,3.4904285153901,30,TINAMIFORMES,Tinamidae,Rhynchotus,rufescens,in HBW Rhynchotus_rufescens includes race maculicollis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,presumably sedentary,0,resident,full resident,full resident
Miranda et al. 2017,Rupornis magnirostris,170,365,Brazil,0.041176471,-16.709375,-52.215773,LC,Medium,Rupornis magnirostris,0,NA,Accipitriformes,LC,No,Volant,269,28,Forest,Carnivore,Vertivore,-8.51,,26.4,17.4,10.4,13.4,61.5,220.9,64.9,164.6,159.1,Buteo,magnirostris,Accipitridae,LC,0,16.5264130008881,5.59471137960184,Vertebrates,AerialSallying,Sedentary,NonCooperative,ExposedElevated,weak,Terrestrial,No,0.405465108108164,1.07187337372826,3.16124671203156,1118,ACCIPITRIFORMES,Accipitridae,Buteo,magnirostris,now Rupornis_magnirostris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
Miranda et al. 2017,Thalurania furcata,162,365,Brazil,0.00617284,-17.551713,-50.606289,LC,Low,Thalurania furcata,0,NA,Caprimulgiformes,LC,No,Volant,4.2,64.1,Forest,Herbivore,Nectarivore,-8.85,,24,17.8,2.2,2,4.8,54.6,35,19.7,37.8,Thalurania,furcata,Trochilidae,LC,0,16.2336817773981,1.43270073393405,Nectar,AerialScreaning,Sedentary,NonCooperative,ExposedElevated,none,Terrestrial,No,0.693147180559945,0.95734797173816,2.32238772029023,3366,APODIFORMES,Trochilidae,Thalurania,furcata,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"presumably more or less sedentary except for local movements following shifts in flowering, Andean popltns may move altitudinally",1,resident,full resident,full resident
Miranda et al. 2017,Vanellus chilensis,162,365,Brazil,0.00617284,-17.885724,-51.650581,LC,Low,Vanellus chilensis,0,NA,Charadriiformes,LC,No,Volant,327,31,Grassland,Carnivore,Omnivore,-16.84,,35.1,19.2,6.4,7.1,74.6,226,72.7,153.7,101.3,Vanellus,chilensis,Charadriidae,LC,0,16.4049243894242,5.78996017089725,AquaticAnimals,GroundForaging,Sedentary,Cooperative,ExposedGround,weak,Terrestrial,No,1.38629436111989,1.08969454835004,3.16124671203156,1548,CHARADRIIFORMES,Charadriidae,Vanellus,chilensis,,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,"largely sedentary, with limited dispersion after breeding season and short-range movements to higher ground during wet season recorded locally, popltns in extreme S migratory",1,directional migratory,partial directional migrant,partial directional migrant
Miranda et al. 2017,Volatinia jacarina,170,365,Brazil,0.035294118,-16.839331,-51.909212,LC,Medium,Volatinia jacarina,0,NA,Passeriformes,LC,No,Volant,9.9,14.1,Human Modified,Herbivore,Granivore,-7.41,,10.4,7.1,4.3,5.6,16.8,47.8,7.1,43.2,42.8,Volatinia,jacarina,Thraupidae,LC,0,16.5399452898831,2.29656702066848,Seeds,GroundForaging,Sedentary,NonCooperative,ExposedElevated,none,Terrestrial,No,0.916290731874155,1.07187337372826,3.20274644293832,10441,PASSERIFORMES,Thraupidae,Volatinia,jacarina,in HBW in family Emberizidae,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,"apparently sedentary, may move elevationally",1,resident,full resident,full resident
Miranda et al. 2017,Xolmis cinereus,170,365,Brazil,0.005882353,-17.390692,-51.886494,LC,Low,Xolmis cinereus,0,NA,Passeriformes,LC,No,Volant,57.1,31.8,Grassland,Carnivore,Invertivore,-17.16,,25.6,15.1,6.2,6,29,136.1,43.3,92.8,91.1,Xolmis,cinereus,Tyrannidae,LC,0,15.7462939291667,4.04480411666196,Invertebrates,AerialSallying,PartiallyMigratory,NonCooperative,ExposedElevated,weak,Terrestrial,No,0.916290731874155,1.12115142108355,3.20274644293832,5326,PASSERIFORMES,Tyrannidae,Xolmis,cinereus,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,"mostly resident, some S popltns migratory, details uncertain",1,resident,full resident,full resident
Miranda et al. 2017,Zonotrichia capensis,142,365,Brazil,0.007042254,-17.5574,-52.525524,LC,Low,Zonotrichia capensis,0,NA,Passeriformes,LC,No,Volant,20.3,16.8,Shrubland,Herbivore,Omnivore,-19.35,,13.6,8.7,5.3,6.5,23.8,63.9,11.4,56.8,59.4,Zonotrichia,capensis,Passerellidae,LC,0,16.3563474162679,3.01111337559229,Generalist,GroundForaging,Sedentary,NonCooperative,ExposedElevated,weak,Terrestrial,No,1.09861228866811,1.08580965747002,3.2188758248682,10026,PASSERIFORMES,Emberizidae,Zonotrichia,capensis,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,"mostly resident, migratory in S of range with exact location of non-breeding quarters unknown, and presumably mountain popltns in S of range descend to lower elevations in winter",1,directional migratory,partial directional migrant,partial directional migrant
Miranda et al. 2021,Brotogeris chiriri,57,335,Brazil,0.019114952,-16.308065,-51.478802,LC,Medium,Brotogeris chiriri,0,NA,Psittaciformes,LC,No,Volant,61.6,44.8,Forest,Herbivore,Omnivore,-15.83,,21.2,15.6,8.9,14.3,11.3,115,51,62.8,89,Brotogeris,chiriri,Psittacidae,LC,0,15.1513988888561,4.12066187053947,Fruit,ArborealGleaning,Sedentary,NonCooperative,Cavity,none,Terrestrial,No,1.24341710607713,1.13164696239002,3.03974915897077,2517,PSITTACIFORMES,Psittacidae,Brotogeris,chiriri,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"some seasonal movements, undefined, may occur in S, dispersive behaviour implied",1,resident,full resident,full resident
Miranda et al. 2021,Cariama cristata,57,335,Brazil,0.133804661,-16.34313,-51.345796,LC,High,Cariama cristata,0,NA,Cariamiformes,LC,No,Volant,1400,10.7,Shrubland,Carnivore,Invertivore,-19.26,,65.9,37.6,14.9,18.3,205.8,357.1,38.2,320.3,296.4,Cariama,cristata,Cariamidae,LC,0,15.5958935598898,7.24422751560335,Invertebrates,GroundForaging,Sedentary,NonCooperative,ExposedElevated,strong,Terrestrial,No,0.916290731874155,1.16939276255574,3.40119738166216,1287,CARIAMIFORMES,Cariamidae,Cariama,cristata,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"sedentary, some local movements inferred in S of range",1,resident,full resident,full resident
Miranda et al. 2021,Coragyps atratus,57,335,Brazil,0.057344855,-16.354001,-51.333802,LC,Medium,Coragyps atratus,0,NA,Cathartiformes,LC,No,Volant,1881.7,14.3,Human Modified,Omnivore,Scavenger,-4.79,,60,35,14.8,16.1,76.1,410.1,58.4,352.6,180,Coragyps,atratus,Cathartidae,LC,0,16.8681805615649,7.53992558819307,Ca,GroundForaging,PartiallyMigratory,NonCooperative,Cavity,none,Terrestrial,No,0.693147180559945,1.20523188832415,3.37416870927424,929,ACCIPITRIFORMES,Cathartidae,Coragyps,atratus,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,"seems largely resident, some local seasonal movement suggested by migratory passage",1,resident,full resident,full resident
Miranda et al. 2021,Crypturellus parvirostris,57,335,Brazil,0.019114952,-16.412068,-51.174429,LC,Medium,Crypturellus parvirostris,0,NA,Struthioniformes,LC,No,Volant,199,24.7,Shrubland,Herbivore,Omnivore,-13.2,,19.3,9.5,4.3,4.2,25.7,111.1,27,82.6,37.3,Crypturellus,parvirostris,Tinamidae,LC,0,15.7115581630564,5.29325457220557,Generalist,GroundForaging,Sedentary,NonCooperative,ExposedGround,strong,Terrestrial,No,1.50407739677627,1.11398714741198,3.22286784613774,27,TINAMIFORMES,Tinamidae,Crypturellus,parvirostris,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,presumably sedentary,0,resident,full resident,full resident
Miranda et al. 2021,Guira guira,57,335,Brazil,0.038229903,-16.321875,-51.380433,LC,Medium,Guira guira,0,NA,Cuculiformes,LC,No,Volant,141,24.9,Human Modified,Carnivore,Invertivore,-20.34,,30.7,18.9,7.5,11.5,36.4,173.6,43.2,130.5,213.8,Guira,guira,Cuculidae,LC,0,15.8983632998793,4.94875989037817,Invertebrates,GroundForaging,Sedentary,Cooperative,ExposedElevated,strong,Terrestrial,No,0.93458392492148,1.14686295772276,3.3178157727231,2621,CUCULIFORMES,Cuculidae,Guira,guira,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
Miranda et al. 2021,Myiarchus tyrannulus,57,335,Brazil,0.019114952,-16.30409,-51.509398,LC,Medium,Myiarchus tyrannulus,0,NA,Passeriformes,LC,No,Volant,35.5,16.6,Woodland,Carnivore,Invertivore,-6.54,,23.2,15.1,8.2,6.5,21.9,92,15.4,76.8,85.7,Myiarchus,tyrannulus,Tyrannidae,LC,0,16.1541224420454,3.56812325297814,Invertebrates,AerialSallying,PartiallyMigratory,NonCooperative,Cavity,weak,Terrestrial,No,1.38629436111989,1.13678705056488,3.29212628660779,5421,PASSERIFORMES,Tyrannidae,Myiarchus,tyrannulus,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,partially migratory in N and S of range,1,directional migratory,partial directional migrant,partial directional migrant
Miranda et al. 2021,Nyctidromus albicollis,57,335,Brazil,0.019114952,-16.356757,-51.327845,LC,Medium,Nyctidromus albicollis,0,NA,Caprimulgiformes,LC,No,Volant,57.8,35.8,Woodland,Carnivore,Invertivore,-5.71,,16.2,7.2,5,3.5,22.1,150.9,53,95.6,136.2,Nyctidromus,albicollis,Caprimulgidae,LC,0,16.4364409543806,4.05768057785051,Invertebrates,AerialSallying,Sedentary,NonCooperative,ExposedGround,weak,Terrestrial,No,0.405465108108164,1.07389769506554,3.18635263316264,3041,CAPRIMULGIFORMES,Caprimulgidae,Nyctidromus,albicollis,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,"most popltns largely sedentary, one race in N partially migratory apparently moving S in winter",1,resident,full resident,full resident
Miranda et al. 2021,Pitangus sulphuratus,57,335,Brazil,0.019114952,-16.411725,-51.186962,LC,Medium,Pitangus sulphuratus,0,NA,Passeriformes,LC,No,Volant,62.9,18.1,Human Modified,Carnivore,Omnivore,-9.51,,29.3,21.1,10.1,9.1,25.8,111.9,20.6,92.5,84.8,Pitangus,sulphuratus,Tyrannidae,LC,0,16.5964091821307,4.14075093503626,Generalist,AerialSallying,Sedentary,NonCooperative,Cavity,strong,Terrestrial,No,1.38629436111989,1.07791233588925,3.13549421592915,5372,PASSERIFORMES,Tyrannidae,Pitangus,sulphuratus,,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,"not well known, thought to be resident in most of range,  apparently altitud migrant and may be migratory in S",1,resident,partial resident,partial resident
Miranda et al. 2021,Primolius maracana,57,335,Brazil,0.019114952,-16.321984,-51.379985,NT,Medium,Primolius maracana,0,NA,Psittaciformes,NT,No,Volant,256,35.4,Forest,Herbivore,Frugivore,-15.24,,37.3,33.9,18,38,14.8,209.8,73.3,135.5,208.8,Primolius,maracana,Psittacidae,NT,0,15.0564107265743,5.54517744447956,Fruit,ArborealGleaning,Sedentary,NonCooperative,Cavity,none,Terrestrial,No,0.693147180559945,1.153435507328,3.25037449192757,2443,PSITTACIFORMES,Psittacidae,Primolius,maracana,HBW: Propyrrhura_maracana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,apparently sedentary,0,resident,full resident,full resident
Miranda et al. 2021,Rhea americana,57,335,Brazil,0.019114952,-16.412851,-51.242981,NT,Medium,Rhea americana,0,NA,Struthioniformes,NT,No,Flightless,23000,0.1,Grassland,Omnivore,Omnivore,-21.37,,86.5,35.6,27.2,17.2,308,604.5,0.3,604.2,62,Rhea,americana,Rheidae,NT,0,15.6930729743246,10.0432494949113,Generalist,GroundForaging,Sedentary,Cooperative,ExposedGround,none,Terrestrial,No,3.06805293513362,1.16782625835292,3.40452517175483,50,RHEIFORMES,Rheidae,Rhea,americana,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
Miranda et al. 2021,Rupornis magnirostris,57,335,Brazil,0.019114952,-16.356554,-51.328215,LC,Medium,Rupornis magnirostris,0,NA,Accipitriformes,LC,No,Volant,269,28,Forest,Carnivore,Vertivore,-8.51,,26.4,17.4,10.4,13.4,61.5,220.9,64.9,164.6,159.1,Buteo,magnirostris,Accipitridae,LC,0,16.5264130008881,5.59471137960184,Vertebrates,AerialSallying,Sedentary,NonCooperative,ExposedElevated,weak,Terrestrial,No,0.405465108108164,1.07187337372826,3.16124671203156,1118,ACCIPITRIFORMES,Accipitridae,Buteo,magnirostris,now Rupornis_magnirostris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
Miranda et al. 2021,Sicalis flaveola,57,335,Brazil,0.019114952,-16.408067,-51.215899,LC,Medium,Sicalis flaveola,0,NA,Passeriformes,LC,No,Volant,16.9,20.6,Shrubland,Herbivore,Granivore,-17.3,,11.2,8.3,5.4,7,19.5,69.5,14.5,55.8,53.4,Sicalis,flaveola,Thraupidae,LC,0,15.7080966753885,2.82672173081971,Seeds,GroundForaging,Sedentary,NonCooperative,Cavity,weak,Terrestrial,No,0.916290731874155,1.21090372443953,3.64805745959368,10432,PASSERIFORMES,Thraupidae,Sicalis,flaveola,in HBW in family Emberizidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
Miranda et al. 2021,Theristicus caudatus,57,335,Brazil,0.019114952,-16.324748,-51.367178,LC,Medium,Theristicus caudatus,0,NA,Pelecaniformes,LC,No,Volant,1726,32.2,Grassland,Carnivore,Omnivore,-14.89,,151.7,124.3,13,15.9,80.3,393,127.5,266.8,215.4,Theristicus,caudatus,Threskiornithidae,LC,0,15.4537674262055,7.45356187164337,Invertebrates,GroundForaging,PartiallyMigratory,NonCooperative,ExposedElevated,none,Terrestrial,No,1.09861228866811,1.09544511501033,2.88480071284671,767,PELECANIFORMES,Threskiornithidae,Theristicus,caudatus,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"possibly mainly sedentary, some local movements occur",1,resident,full resident,full resident
Miranda et al. 2021,Zenaida auriculata,57,335,Brazil,0.019114952,-16.323362,-51.371732,LC,Medium,Zenaida auriculata,0,NA,Columbiformes,LC,No,Volant,110.2,32.7,Human Modified,Herbivore,Granivore,-20.36,,19,11.3,3.7,4,21,136.2,45.2,91.7,92.9,Zenaida,auriculata,Columbidae,LC,0,16.2605610400739,4.70229689671881,Seeds,GroundForaging,Sedentary,NonCooperative,ExposedElevated,none,Terrestrial,No,0.693147180559945,1.12818092792592,3.36384159511839,1989,COLUMBIFORMES,Columbidae,Zenaida,auriculata,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"nomadic in some regions, nesting locations as post-breeding roosts from where birds disperse, at intervals of 2-3 years appears in compact flocks of 1000s in NE Brazil in spring",1,nomadic,partial nomad,partial nomad
Monroy_et_al_2015,Campylorhynchus griseus,49,182,Colombia,0.245570756,9.821408,-75.442693,LC,High,Campylorhynchus griseus,0,NA,Passeriformes,LC,No,Volant,42.4,12.6,Shrubland,Carnivore,Invertivore,7.65,,29.6,19,4.5,6,29,83.8,10.6,73.2,82.2,Campylorhynchus,griseus,Troglodytidae,LC,0,13.7149706268185,3.74714836223791,Invertebrates,ArborealGleaning,Sedentary,Cooperative,Cavity,strong,Terrestrial,No,1.38629436111989,1.23681278052818,3.65842024662923,8149,PASSERIFORMES,Troglodytidae,Campylorhynchus,griseus,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,apparently sedentary,0,resident,full resident,full resident
Monroy_et_al_2015,Cathartes aura,49,182,Colombia,0.450213052,9.821408,-75.442693,LC,High,Cathartes aura,0,NA,Cathartiformes,LC,No,Volant,1518.2,26.9,Human Modified,Scavenger,Scavenger,6.76,,51.5,27.6,14.3,17.2,54,508.5,135.6,369,244,Cathartes,aura,Cathartidae,LC,0,17.1551615597882,7.32530704822545,Ca,GroundForaging,PartiallyMigratory,NonCooperative,Cavity,none,Terrestrial,No,0.693147180559945,1.26367398575231,3.38439026334577,926,ACCIPITRIFORMES,Cathartidae,Cathartes,aura,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,"N popltns almost wholly migratory, mainly resident in S, somewhat nomadic in extreme S with some moving variable distance N after breeding",1,directional migratory,partial directional migrant,partial directional migrant
Monroy_et_al_2015,Coragyps atratus,49,182,Colombia,0.040928459,9.821408,-75.442693,LC,Medium,Coragyps atratus,0,NA,Cathartiformes,LC,No,Volant,1881.7,14.3,Human Modified,Omnivore,Scavenger,-4.79,,60,35,14.8,16.1,76.1,410.1,58.4,352.6,180,Coragyps,atratus,Cathartidae,LC,0,16.8681805615649,7.53992558819307,Ca,GroundForaging,PartiallyMigratory,NonCooperative,Cavity,none,Terrestrial,No,0.693147180559945,1.20523188832415,3.37416870927424,929,ACCIPITRIFORMES,Cathartidae,Coragyps,atratus,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,"seems largely resident, some local seasonal movement suggested by migratory passage",1,resident,full resident,full resident
